Date_reported,Sever_Location,Packet_Size,No._of_Packets,Attack_Packets,Total_Loss(Y)
3/12/2023,South America,1291.0,4487956,77.0,219562
3/19/2023,South America,1191.0,4489147,75.0,219637
3/26/2023,South America,1649.0,4490796,72.0,219709
4/2/2023,South America,2095.0,4492891,75.0,219784
4/16/2023,South America,4005.0,4496896,125.0,219991
4/23/2023,South America,2459.0,4499355,82.0,220073
4/30/2023,South America,1775.0,4501130,49.0,220122
5/7/2023,South America,2092.0,4503222,74.0,220196
5/14/2023,South America,1998.0,4505220,320.0,220516
1/7/2024,South America,9150.0,4514370,73.0,220589
1/14/2024,South America,4662.0,4519032,99.0,220688
1/21/2024,South America,2404.0,4521436,68.0,220756
1/28/2024,South America,2167.0,4523603,61.0,220817
2/4/2024,South America,649.0,4524252,36.0,220853
2/11/2024,South America,445.0,4524697,32.0,220885
2/18/2024,South America,344.0,4525041,19.0,220904
2/25/2024,South America,290.0,4525331,16.0,220920
3/3/2024,South America,267.0,4525598,5.0,220925
3/10/2024,South America,201.0,4525799,9.0,220934
3/17/2024,South America,156.0,4525955,9.0,220943
3/24/2024,South America,108.0,4526063,6.0,220949
3/31/2024,South America,88.0,4526151,4.0,220953
4/7/2024,South America,101.0,4526252,3.0,220956
4/14/2024,South America,95.0,4526347,3.0,220959
4/21/2024,South America,49.0,4526396,2.0,220961
4/28/2024,South America,24.0,4526420,2.0,220963
5/5/2024,South America,79.0,4526499,3.0,220966
5/12/2024,South America,45.0,4526544,1.0,220967
5/19/2024,South America,46.0,4526590,2.0,220969
5/26/2024,South America,54.0,4526644,2.0,220971
6/2/2024,South America,68.0,4526712,1.0,220972
6/9/2024,South America,69.0,4526781,2.0,220974
6/16/2024,South America,107.0,4526888,1.0,220975
2/2/2020,Asia,1.0,1,1.0,1
3/15/2020,Asia,105.0,111,10.0,11
3/22/2020,Asia,196.0,307,14.0,25
3/29/2020,Asia,768.0,1075,43.0,68
4/5/2020,Asia,2019.0,3094,76.0,144
4/12/2020,Asia,1334.0,4428,103.0,247
4/19/2020,Asia,1659.0,6087,150.0,397
4/26/2020,Asia,1207.0,7294,97.0,494
5/3/2020,Asia,1634.0,8928,109.0,603
5/10/2020,Asia,1682.0,10610,101.0,704
5/17/2020,Asia,1695.0,12305,113.0,817
5/24/2020,Asia,1472.0,13777,46.0,863
5/31/2020,Asia,3447.0,17224,87.0,950
6/7/2020,Asia,4116.0,21340,44.0,994
6/14/2020,Asia,4051.0,25391,81.0,1075
6/21/2020,Asia,4008.0,29399,75.0,1150
6/28/2020,Asia,5403.0,34802,86.0,1236
7/5/2020,Asia,7028.0,41830,54.0,1290
7/12/2020,Asia,12305.0,54135,82.0,1372
7/19/2020,Asia,11080.0,65215,401.0,1773
7/26/2020,Asia,13123.0,78338,124.0,1897
8/2/2020,Asia,19815.0,98153,142.0,2039
8/9/2020,Asia,28651.0,126804,170.0,2209
8/16/2020,Asia,31114.0,157918,391.0,2600
8/23/2020,Asia,29305.0,187223,366.0,2966
8/30/2020,Asia,25889.0,213112,453.0,3419
9/6/2020,Asia,21414.0,234526,371.0,3790
9/13/2020,Asia,23337.0,257863,502.0,4292
9/20/2020,Asia,25568.0,283431,638.0,4930
9/27/2020,Asia,17800.0,301231,354.0,5284
10/4/2020,Asia,18076.0,319307,394.0,5678
10/11/2020,Asia,17532.0,336839,560.0,6238
10/18/2020,Asia,17414.0,354253,365.0,6603
10/25/2020,Asia,13552.0,367805,331.0,6934
11/1/2020,Asia,12912.0,380717,287.0,7221
11/8/2020,Asia,13236.0,393953,264.0,7485
11/15/2020,Asia,12355.0,406308,306.0,7791
11/22/2020,Asia,10542.0,416850,289.0,8080
11/29/2020,Asia,10940.0,427790,253.0,8333
12/6/2020,Asia,10276.0,438066,193.0,8526
12/13/2020,Asia,10265.0,448331,204.0,8730
12/20/2020,Asia,9704.0,458035,181.0,8911
12/27/2020,Asia,10968.0,469003,156.0,9067
1/3/2021,Asia,8799.0,477802,186.0,9253
1/10/2021,Asia,9882.0,487684,145.0,9398
1/17/2021,Asia,12889.0,500573,486.0,9884
1/24/2021,Asia,13046.0,513619,306.0,10190
1/31/2021,Asia,11995.0,525614,479.0,10669
2/7/2021,Asia,11691.0,537305,441.0,11110
2/14/2021,Asia,11870.0,549175,397.0,11507
2/21/2021,Asia,11993.0,561168,561.0,12068
2/28/2021,Asia,15176.0,576344,221.0,12289
3/7/2021,Asia,18063.0,594407,176.0,12465
3/14/2021,Asia,27082.0,621489,301.0,12766
3/21/2021,Asia,42284.0,663773,164.0,12930
3/28/2021,Asia,58105.0,721878,229.0,13159
4/4/2021,Asia,73165.0,795043,264.0,13423
4/11/2021,Asia,69804.0,864847,1321.0,14744
4/18/2021,Asia,71270.0,936117,1066.0,15810
4/25/2021,Asia,61382.0,997499,864.0,16674
5/2/2021,Asia,57471.0,1054970,757.0,17431
5/9/2021,Asia,47010.0,1101980,1041.0,18472
5/16/2021,Asia,41966.0,1143946,719.0,19191
5/23/2021,Asia,35845.0,1179791,760.0,19951
5/30/2021,Asia,43826.0,1223617,909.0,20860
6/6/2021,Asia,45848.0,1269465,1038.0,21898
6/13/2021,Asia,46162.0,1315627,890.0,22788
6/20/2021,Asia,43363.0,1358990,833.0,23621
6/27/2021,Asia,38994.0,1397984,751.0,24372
7/4/2021,Asia,38370.0,1436354,777.0,25149
7/11/2021,Asia,36509.0,1472863,766.0,25915
7/18/2021,Asia,34882.0,1507745,799.0,26714
7/25/2021,Asia,40987.0,1548732,510.0,27224
8/1/2021,Asia,48863.0,1597595,792.0,28016
8/8/2021,Asia,61219.0,1658814,1106.0,29122
8/15/2021,Asia,82422.0,1741236,1218.0,30340
8/22/2021,Asia,98078.0,1839314,1470.0,31810
8/29/2021,Asia,114522.0,1953836,1299.0,33109
9/5/2021,Asia,127080.0,2080916,1125.0,34234
9/12/2021,Asia,146410.0,2227326,911.0,35145
9/19/2021,Asia,139353.0,2366679,1643.0,36788
9/26/2021,Asia,124120.0,2490799,617.0,37405
10/3/2021,Asia,102493.0,2593292,1363.0,38768
10/10/2021,Asia,73230.0,2666522,856.0,39624
10/17/2021,Asia,53821.0,2720343,1051.0,40675
10/24/2021,Asia,36559.0,2756902,1118.0,41793
10/31/2021,Asia,30356.0,2787258,1379.0,43172
11/7/2021,Asia,15949.0,2803207,1258.0,44430
11/14/2021,Asia,13757.0,2816964,1151.0,45581
11/21/2021,Asia,8905.0,2825869,1493.0,47074
11/28/2021,Asia,5841.0,2831710,1287.0,48361
12/5/2021,Asia,2901.0,2834611,1025.0,49386
12/12/2021,Asia,1832.0,2836443,894.0,50280
12/19/2021,Asia,1019.0,2837462,459.0,50739
12/26/2021,Asia,1012.0,2838474,461.0,51200
1/2/2022,Asia,13261.0,2851735,370.0,51570
1/9/2022,Asia,113626.0,2965361,580.0,52150
1/16/2022,Asia,239943.0,3205304,757.0,52907
1/23/2022,Asia,211814.0,3417118,565.0,53472
1/30/2022,Asia,128538.0,3545656,419.0,53891
2/6/2022,Asia,63896.0,3609552,635.0,54526
2/13/2022,Asia,27660.0,3637212,404.0,54930
2/20/2022,Asia,14887.0,3652099,754.0,55684
2/27/2022,Asia,8947.0,3661046,717.0,56401
3/6/2022,Asia,6489.0,3667535,622.0,57023
3/13/2022,Asia,3204.0,3670739,587.0,57610
3/20/2022,Asia,3540.0,3674279,653.0,58263
3/27/2022,Asia,2710.0,3676989,752.0,59015
4/3/2022,Asia,2186.0,3679175,328.0,59343
4/10/2022,Asia,1871.0,3681046,426.0,59769
4/17/2022,Asia,1647.0,3682693,200.0,59969
4/24/2022,Asia,1437.0,3684130,213.0,60182
5/1/2022,Asia,1377.0,3685507,215.0,60397
5/8/2022,Asia,1117.0,3686624,42.0,60439
5/15/2022,Asia,1105.0,3687729,13.0,60452
5/22/2022,Asia,1212.0,3688941,3.0,60455
6/5/2022,Asia,1291.0,3691545,1.0,60456
6/12/2022,Asia,1677.0,3693222,5.0,60461
6/19/2022,Asia,3042.0,3696264,6.0,60467
6/26/2022,Asia,4612.0,3700876,51.0,60518
7/3/2022,Asia,6072.0,3706948,84.0,60602
7/10/2022,Asia,9501.0,3716449,38.0,60640
7/17/2022,Asia,14092.0,3730541,1.0,60641
7/24/2022,Asia,18336.0,3748877,53.0,60694
7/31/2022,Asia,23591.0,3772468,43.0,60737
8/7/2022,Asia,26866.0,3799334,100.0,60837
8/14/2022,Asia,28425.0,3827759,241.0,61078
8/21/2022,Asia,24402.0,3852161,308.0,61386
8/28/2022,Asia,20162.0,3872323,334.0,61720
9/4/2022,Asia,16774.0,3889097,342.0,62062
9/11/2022,Asia,17160.0,3906257,280.0,62342
9/18/2022,Asia,12069.0,3918326,245.0,62587
9/25/2022,Asia,16357.0,3934683,232.0,62819
10/2/2022,Asia,17086.0,3951769,223.0,63042
10/9/2022,Asia,13995.0,3965764,255.0,63297
10/16/2022,Asia,14880.0,3980644,250.0,63547
10/23/2022,Asia,12405.0,3993049,267.0,63814
10/30/2022,Asia,9040.0,4002089,260.0,64074
11/6/2022,Asia,6367.0,4008456,217.0,64291
11/13/2022,Asia,7939.0,4016395,114.0,64405
11/20/2022,Asia,8459.0,4024854,80.0,64485
11/27/2022,Asia,7502.0,4032356,123.0,64608
12/4/2022,Asia,7494.0,4039850,142.0,64750
12/11/2022,Asia,8058.0,4047908,152.0,64902
12/18/2022,Asia,7358.0,4055266,192.0,65094
12/25/2022,Asia,4103.0,4059369,168.0,65262
1/1/2023,Asia,3290.0,4062659,153.0,65415
1/8/2023,Asia,4552.0,4067211,36.0,65451
2/5/2023,Asia,1045.0,4073790,400.0,65851
2/12/2023,Asia,678.0,4074468,98.0,65949
2/19/2023,Asia,914.0,4075382,72.0,66021
2/26/2023,Asia,738.0,4076120,76.0,66097
3/5/2023,Asia,738.0,4076858,56.0,66153
3/12/2023,Asia,890.0,4077748,57.0,66210
3/19/2023,Asia,1061.0,4078809,62.0,66272
3/26/2023,Asia,1163.0,4079972,60.0,66332
4/2/2023,Asia,1541.0,4081513,58.0,66390
4/9/2023,Asia,1988.0,4083501,30.0,66420
4/16/2023,Asia,2025.0,4085526,19.0,66439
4/23/2023,Asia,2438.0,4087964,5.0,66444
5/7/2023,Asia,9014.0,4100868,9.0,66453
5/21/2023,Asia,12623.0,4125716,13.0,66466
6/4/2023,Asia,9689.0,4147129,10.0,66476
6/11/2023,Asia,7061.0,4154190,5.0,66481
6/18/2023,Asia,4394.0,4158584,1.0,66482
7/2/2023,Asia,2845.0,4165076,2.0,66484
7/23/2023,Asia,1938.0,4169947,26.0,66510
7/30/2023,Asia,1671.0,4171618,32.0,66542
8/6/2023,Asia,1859.0,4173477,84.0,66626
8/13/2023,Asia,154.0,4173631,20.0,66646
8/27/2023,Asia,342.0,4108894,10.0,66656
9/3/2023,Asia,1311.0,4110205,5.0,66661
9/10/2023,Asia,138.0,4110343,6.0,66667
9/17/2023,Asia,988.0,4111331,14.0,66681
9/24/2023,Asia,962.0,4112293,4.0,66685
10/1/2023,Asia,1141.0,4113434,11.0,66696
10/15/2023,Asia,1034.0,4115714,6.0,66702
10/22/2023,Asia,1469.0,4117183,12.0,66714
11/5/2023,Asia,1097.0,4119478,22.0,66736
11/19/2023,Asia,914.0,4121325,10.0,66746
12/3/2023,Asia,1262.0,4123920,9.0,66755
12/10/2023,Asia,1163.0,4125083,11.0,66766
12/17/2023,Asia,1377.0,4126460,13.0,66779
12/31/2023,Asia,3239.0,4132200,16.0,66795
1/7/2024,Asia,3145.0,4135345,18.0,66813
1/14/2024,Asia,3219.0,4138564,43.0,66856
1/21/2024,Asia,1819.0,4140383,8.0,66864
3/15/2020,Europe,97.0,103,3.0,3
3/22/2020,Europe,431.0,534,2.0,5
3/29/2020,Europe,1104.0,1638,13.0,18
4/5/2020,Europe,1989.0,3627,61.0,79
4/12/2020,Europe,2728.0,6355,129.0,208
4/19/2020,Europe,2387.0,8742,137.0,345
4/26/2020,Europe,2531.0,11273,176.0,521
5/3/2020,Europe,2102.0,13375,140.0,661
5/10/2020,Europe,2276.0,15651,122.0,783
5/17/2020,Europe,2606.0,18257,131.0,914
5/24/2020,Europe,2674.0,20931,78.0,992
5/31/2020,Europe,2640.0,23571,68.0,1060
6/7/2020,Europe,2415.0,25986,90.0,1150
6/14/2020,Europe,3031.0,29017,86.0,1236
6/21/2020,Europe,2603.0,31620,109.0,1345
6/28/2020,Europe,2094.0,33714,89.0,1434
7/5/2020,Europe,2005.0,35719,77.0,1511
7/12/2020,Europe,1802.0,37521,57.0,1568
7/19/2020,Europe,2225.0,39746,49.0,1617
7/26/2020,Europe,2876.0,42622,47.0,1664
8/2/2020,Europe,3724.0,46346,57.0,1721
8/9/2020,Europe,4821.0,51167,79.0,1800
8/16/2020,Europe,4923.0,56090,69.0,1869
8/23/2020,Europe,5091.0,61181,82.0,1951
8/30/2020,Europe,5058.0,66239,81.0,2032
9/6/2020,Europe,4148.0,70387,81.0,2113
9/13/2020,Europe,3263.0,73650,68.0,2181
9/20/2020,Europe,4680.0,78330,100.0,2281
9/27/2020,Europe,7650.0,85980,142.0,2423
10/4/2020,Europe,12160.0,98140,180.0,2603
10/11/2020,Europe,23498.0,121638,369.0,2972
10/18/2020,Europe,45592.0,167230,553.0,3525
10/25/2020,Europe,74716.0,241946,790.0,4315
11/1/2020,Europe,124785.0,366731,1316.0,5631
11/8/2020,Europe,172909.0,539640,2005.0,7636
11/15/2020,Europe,183478.0,723118,2409.0,10045
11/22/2020,Europe,160188.0,883306,3243.0,13288
11/29/2020,Europe,103928.0,987234,3773.0,17061
12/6/2020,Europe,78343.0,1065577,3060.0,20121
12/13/2020,Europe,72231.0,1137808,2775.0,22896
12/20/2020,Europe,67012.0,1204820,2533.0,25429
12/27/2020,Europe,55103.0,1259923,1778.0,27207
1/3/2021,Europe,61169.0,1321092,1998.0,29205
1/10/2021,Europe,67009.0,1388101,2069.0,31274
1/17/2021,Europe,49942.0,1438043,2160.0,33434
1/24/2021,Europe,39822.0,1477865,2007.0,35441
1/31/2021,Europe,37682.0,1515547,1817.0,37258
2/7/2021,Europe,36873.0,1552420,1904.0,39162
2/14/2021,Europe,38697.0,1591117,1717.0,40879
2/21/2021,Europe,49813.0,1640930,1362.0,42241
2/28/2021,Europe,68226.0,1709156,1598.0,43839
3/7/2021,Europe,87931.0,1797087,1472.0,45311
3/14/2021,Europe,111512.0,1908599,1891.0,47202
3/21/2021,Europe,151874.0,2060473,2117.0,49319
3/28/2021,Europe,191601.0,2252074,2578.0,51897
4/4/2021,Europe,187526.0,2439600,3055.0,54952
4/11/2021,Europe,135990.0,2575590,3478.0,58430
4/18/2021,Europe,113416.0,2689006,3608.0,62038
4/25/2021,Europe,70799.0,2759805,3381.0,65419
5/2/2021,Europe,44359.0,2804164,2655.0,68074
5/9/2021,Europe,29812.0,2833976,1945.0,70019
5/16/2021,Europe,21466.0,2855442,1668.0,71687
5/23/2021,Europe,11543.0,2866985,1263.0,72950
5/30/2021,Europe,6356.0,2873341,810.0,73760
6/6/2021,Europe,3203.0,2876544,414.0,74174
6/13/2021,Europe,2211.0,2878755,421.0,74595
6/20/2021,Europe,1305.0,2880060,255.0,74850
6/27/2021,Europe,877.0,2880937,151.0,75001
7/4/2021,Europe,634.0,2881571,105.0,75106
7/11/2021,Europe,558.0,2882129,72.0,75178
7/18/2021,Europe,607.0,2882736,55.0,75233
7/25/2021,Europe,733.0,2883469,27.0,75260
8/1/2021,Europe,882.0,2884351,19.0,75279
8/8/2021,Europe,1070.0,2885421,24.0,75303
8/15/2021,Europe,1240.0,2886661,14.0,75317
8/22/2021,Europe,1373.0,2888034,17.0,75334
8/29/2021,Europe,1577.0,2889611,24.0,75358
9/5/2021,Europe,2254.0,2891865,37.0,75395
9/12/2021,Europe,3166.0,2895031,46.0,75441
9/19/2021,Europe,4284.0,2899315,62.0,75503
9/26/2021,Europe,5303.0,2904618,84.0,75587
10/3/2021,Europe,7634.0,2912252,123.0,75710
10/10/2021,Europe,11535.0,2923787,173.0,75883
10/17/2021,Europe,17191.0,2940978,243.0,76126
10/24/2021,Europe,33327.0,2974305,335.0,76461
10/31/2021,Europe,52284.0,3026589,553.0,77014
11/7/2021,Europe,78939.0,3105528,758.0,77772
11/14/2021,Europe,100283.0,3205811,1109.0,78881
11/21/2021,Europe,140762.0,3346573,1953.0,80834
11/28/2021,Europe,162271.0,3508844,2213.0,83047
12/5/2021,Europe,163539.0,3672383,2633.0,85680
12/12/2021,Europe,156823.0,3829206,2805.0,88485
12/19/2021,Europe,130602.0,3959808,3006.0,91491
12/26/2021,Europe,91024.0,4050832,2839.0,94330
1/2/2022,Europe,77580.0,4128412,3266.0,97596
1/9/2022,Europe,85772.0,4214184,2151.0,99747
1/16/2022,Europe,99852.0,4314036,2564.0,102311
1/23/2022,Europe,205147.0,4519183,1537.0,103848
1/30/2022,Europe,334382.0,4853565,1317.0,105165
2/6/2022,Europe,311108.0,5164673,1434.0,106599
2/13/2022,Europe,236085.0,5400758,1522.0,108121
2/20/2022,Europe,152407.0,5553165,1695.0,109816
2/27/2022,Europe,106705.0,5659870,1501.0,111317
3/6/2022,Europe,81270.0,5741140,1228.0,112545
3/13/2022,Europe,76923.0,5818063,899.0,113444
3/20/2022,Europe,72482.0,5890545,775.0,114219
3/27/2022,Europe,52113.0,5942658,608.0,114827
4/3/2022,Europe,26428.0,5969086,517.0,115344
4/10/2022,Europe,8626.0,5977712,290.0,115634
4/17/2022,Europe,7050.0,5984762,203.0,115837
4/24/2022,Europe,5956.0,5990718,110.0,115947
5/1/2022,Europe,5555.0,5996273,111.0,116058
5/8/2022,Europe,3677.0,5999950,79.0,116137
5/15/2022,Europe,3019.0,6002969,70.0,116207
5/22/2022,Europe,2100.0,6005069,61.0,116268
5/29/2022,Europe,1627.0,6006696,43.0,116311
6/5/2022,Europe,1457.0,6008153,36.0,116347
6/12/2022,Europe,1436.0,6009589,22.0,116369
6/19/2022,Europe,1196.0,6010785,22.0,116391
6/26/2022,Europe,1840.0,6012625,24.0,116415
7/3/2022,Europe,3335.0,6015960,18.0,116433
7/10/2022,Europe,5820.0,6021780,18.0,116451
7/17/2022,Europe,10251.0,6032031,17.0,116468
7/24/2022,Europe,16595.0,6048626,40.0,116508
7/31/2022,Europe,20661.0,6069287,60.0,116568
8/7/2022,Europe,24630.0,6093917,90.0,116658
8/14/2022,Europe,25009.0,6118926,113.0,116771
8/21/2022,Europe,24437.0,6143363,108.0,116879
8/28/2022,Europe,23541.0,6166904,149.0,117028
9/4/2022,Europe,20275.0,6187179,123.0,117151
9/11/2022,Europe,25179.0,6212358,99.0,117250
9/18/2022,Europe,32071.0,6244429,99.0,117349
9/25/2022,Europe,28692.0,6273121,106.0,117455
10/2/2022,Europe,24135.0,6297256,142.0,117597
10/9/2022,Europe,17763.0,6315019,158.0,117755
10/16/2022,Europe,11598.0,6326617,144.0,117899
10/23/2022,Europe,8147.0,6334764,129.0,118028
10/30/2022,Europe,5404.0,6340168,95.0,118123
11/6/2022,Europe,3491.0,6343659,46.0,118169
11/13/2022,Europe,2539.0,6346198,40.0,118209
11/20/2022,Europe,2533.0,6348731,64.0,118273
11/27/2022,Europe,2475.0,6351206,32.0,118305
12/4/2022,Europe,3091.0,6354297,34.0,118339
12/11/2022,Europe,3089.0,6357386,43.0,118382
12/18/2022,Europe,4105.0,6361491,47.0,118429
12/25/2022,Europe,3891.0,6365382,46.0,118475
1/1/2023,Europe,3160.0,6368542,58.0,118533
1/8/2023,Europe,2633.0,6371175,53.0,118586
1/15/2023,Europe,2060.0,6373235,65.0,118651
1/22/2023,Europe,2083.0,6375318,30.0,118681
1/29/2023,Europe,2888.0,6378206,34.0,118715
2/5/2023,Europe,4754.0,6382960,33.0,118748
2/12/2023,Europe,6655.0,6389615,31.0,118779
2/19/2023,Europe,10603.0,6400218,47.0,118826
2/26/2023,Europe,14971.0,6415189,42.0,118868
3/5/2023,Europe,17062.0,6432251,84.0,118952
3/12/2023,Europe,20385.0,6452636,78.0,119030
3/19/2023,Europe,20347.0,6472983,106.0,119136
3/26/2023,Europe,15383.0,6488366,109.0,119245
4/2/2023,Europe,9358.0,6497724,116.0,119361
4/9/2023,Europe,6370.0,6504094,62.0,119423
4/16/2023,Europe,4671.0,6508765,59.0,119482
4/23/2023,Europe,3215.0,6511980,38.0,119520
4/30/2023,Europe,1901.0,6513881,35.0,119555
5/7/2023,Europe,933.0,6514814,8.0,119563
5/14/2023,Europe,805.0,6515619,22.0,119585
5/21/2023,Europe,652.0,6516271,11.0,119596
5/28/2023,Europe,510.0,6516781,13.0,119609
6/4/2023,Europe,386.0,6517167,8.0,119617
6/11/2023,Europe,260.0,6517427,5.0,119622
6/18/2023,Europe,201.0,6517628,1.0,119623
6/25/2023,Europe,179.0,6517807,1.0,119624
7/2/2023,Europe,103.0,6517910,3.0,119627
7/9/2023,Europe,67.0,6517977,3.0,119630
7/16/2023,Europe,81.0,6518058,2.0,119632
7/30/2023,Europe,47.0,6518176,3.0,119635
8/20/2023,Europe,188.0,6518583,2.0,119637
8/27/2023,Europe,252.0,6518835,1.0,119638
9/3/2023,Europe,369.0,6519204,2.0,119640
9/10/2023,Europe,539.0,6519743,2.0,119642
9/17/2023,Europe,933.0,6520676,3.0,119645
9/24/2023,Europe,1222.0,6521898,2.0,119647
10/1/2023,Europe,1437.0,6523335,7.0,119654
10/8/2023,Europe,1431.0,6524766,1.0,119655
10/15/2023,Europe,1740.0,6526506,2.0,119657
10/22/2023,Europe,2495.0,6529001,8.0,119665
